Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Carbon balance analysis of agricultural production systems in oasis areas,Scientific Reports,,,,10.1038/s41598-024-66972-4,Jinxiang WangGuohua ChangHao LiuZhuoxin YinPanliang LiuYaling ZhaoKaiming LiTianpeng Gao,2024,https://link.springer.com/article/10.1038/s41598-024-66972-4,Article
Impact of Internet development on carbon emission efficiency under carbon neutral target: evidence from global 58 economies,Environmental Science and Pollution Research,,,,10.1007/s11356-023-29743-8," Xiaole WangFeng Dong",2023,https://link.springer.com/article/10.1007/s11356-023-29743-8,Article
Individual Carbon and Environmental Footprints,The Palgrave Handbook of Global Sustainability,,,,10.1007/978-3-031-01949-4_95,Miriam Aczel,2023,https://link.springer.com/rwe/10.1007/978-3-031-01949-4_95,Reference work entry
"The road to carbon win, the wise first: evidence of robot impact enabling the synergistic effects of pollution reduction and carbon emissions","Air Quality, Atmosphere & Health",,,,10.1007/s11869-024-01542-1,Dongri HanHongshuang WuYue ZhuYanxia Diao,2024,https://link.springer.com/article/10.1007/s11869-024-01542-1,Article
Carbon Balance in Postagrogenic Soddy Podzolic Soils,Herald of the Russian Academy of Sciences,,,,10.1134/S1019331623030024,A. V. DmitrievA. V. Lednev,2023,https://link.springer.com/article/10.1134/S1019331623030024,Article
Agroforestry as a Nature-Based Solution to Curb Deforestation and Enhance Negative Carbon Emissions in the Congo Basin of Central Africa,Handbook of Nature-Based Solutions to Mitigation and Adaptation to Climate Change,,,,10.1007/978-3-030-98067-2_120-1,Nyong Princely AwaziTitus Fondo AmbebeGrace Mendi AnjahMathias Fru Fonteh,2025,https://link.springer.com/rwe/10.1007/978-3-030-98067-2_120-1,Living reference work entry
Insights into molecular mechanism underlying carbon fixation inhibition of rice induced by cadmium,Frontiers of Environmental Science & Engineering,,,,10.1007/s11783-025-2016-5,Xinru ZhangJie ChenJianjian WuWei WangLizhong Zhu,2025,https://link.springer.com/article/10.1007/s11783-025-2016-5,Article
Carbon-regulated inventory pricing and ordering policies with marketing initiatives under order volume discounting scheme,Annals of Operations Research,,,,10.1007/s10479-025-06490-2,Mukunda ChoudhurySudipa DasGerhard-Wilhelm WeberGour Chandra Mahata,2025,https://link.springer.com/article/10.1007/s10479-025-06490-2,Article
Global dataset of soil organic carbon in tidal marshes,Scientific Data,,,,10.1038/s41597-023-02633-x,Tania L. MaxwellAndré S. RovaiMaria Fernanda AdameJanine B. AdamsJosé Álvarez-RogelWilliam E. N. AustinKim BeasyFrancesco BoscuttiMichael E. BöttcherTjeerd J. BoumaRichard H. BulmerAnnette BurdenShannon A. BurkeSaritta CamachoDoongar R. ChaudharyGail L. ChmuraMargareth CopertinoGrace M. CottChristopher CraftJohn DayCarmen B. de los SantosLionel DenisWeixin DingJoanna C. EllisonCarolyn J. Ewers LewisLuise GianiMaria GispertSwanne GontharetJosé A. González-PérezM. Nazaret González-AlcarazConnor GorhamAnna Elizabeth L. GraversenAnthony GreyRoberta GuerraQiang HeJames R. HolmquistAlice R. JonesJosé A. JuanesBrian P. KelleherKaren E. KohfeldDorte Krause-JensenAnna LafrattaPaul S. LaveryEdward A. LawsCarmen Leiva-DueñasPei Sun LohCatherine E. LovelockCarolyn J. LundquistPeter I. MacreadieInés MazarrasaJ. Patrick MegonigalJoao M. NetoJuliana NogueiraMichael J. OslandJordi F. PagèsNipuni PereraEva-Maria PfeifferThomas PollmannJacqueline L. RawMaría RecioAna Carolina Ruiz-FernándezSophie K. RussellJohn M. RybczykMarek SammulChristian SandersRui SantosOscar SerranoMatthias SiewertCraig SmeatonZhaoliang SongCarmen Trasar-CepedaRobert R. TwilleyMarijn Van de BroekStefano VittiLivia Vittori AntisariBaptiste VoltzChristy N. WailsRaymond D. WardMelissa WardJaxine WolfeRenmin YangSebastian ZubrzyckiEmily LandisLindsey SmartMark SpaldingThomas A. Worthington,2023,https://link.springer.com/article/10.1038/s41597-023-02633-x,Article
Estimating forest aboveground carbon sink based on landsat time series and its response to climate change,Scientific Reports,,,,10.1038/s41598-024-84258-7,Kun YangKai LuoJialong ZhangBo QiuFeiping WangQinglin XiaoJun CaoYunrun HeJian Yang,2025,https://link.springer.com/article/10.1038/s41598-024-84258-7,Article
Carbon emission efficiency and regional synergistic peaking strategies in Beijing-Tianjin-Hebei region,Carbon Neutrality,,,,10.1007/s43979-024-00095-7,Zixing GaoErman XiaSirui LinJiaxin XuChenlu TaoChang Yu,2024,https://link.springer.com/article/10.1007/s43979-024-00095-7,Article
Augmenting Carbon Sink Capacity Through Nature Based Solutions for Climate Change Mitigation: A Case Study of India,Nature-Based Solutions in Achieving Sustainable Development Goals,,,,10.1007/978-3-031-76128-7_7,Gopal Sonkar,2025,https://link.springer.com/chapter/10.1007/978-3-031-76128-7_7,Chapter
Quantifying the fluxes of carbon loss from an undrained tropical peatland ecosystem in Indonesia,Scientific Reports,,,,10.1038/s41598-024-62233-6,Adibtya AsyhariAdi GanggaChandra Agung Septiadi PutraRasis Putra RitongaRandi Ade CandraGusti Z. AnshariJennifer C. BowenClarice R. PerrymanNisa Novita,2024,https://link.springer.com/article/10.1038/s41598-024-62233-6,Article
National climate strategies show inequalities in global development of carbon dioxide geological storage,Communications Earth & Environment,,,,10.1038/s43247-025-02043-4,Juan AlcaldeGareth JohnsonJennifer J. Roberts,2025,https://link.springer.com/article/10.1038/s43247-025-02043-4,Article
Digital technologies for precise carbon balancing in timber procurement,European Journal of Forest Research,,,,10.1007/s10342-025-01794-1,Martin HoppenSimon BaierLennart SchinkeMartin ZiesakLukas J. SchreiberArthur WahlJiahang ChenAnil Riza BektasFrank HeinzeMichael SchluseJürgen Roßmann,2025,https://link.springer.com/article/10.1007/s10342-025-01794-1,Article
Modelling carbon emissions from the urban district heating sector based on system dynamics,"Environment, Development and Sustainability",,,,10.1007/s10668-024-04924-8,Cun WeiYizhou JiangZhigang ZhouJinfu ZhengRuixin WangMingyang CongYaling WuDayi YangJing liu,2024,https://link.springer.com/article/10.1007/s10668-024-04924-8,Article
The influence of AI application on carbon emission intensity of industrial enterprises in China,Scientific Reports,,,,10.1038/s41598-025-97110-3,Yao LuZeFang Liao,2025,https://link.springer.com/article/10.1038/s41598-025-97110-3,Article
The carbon dioxide removal gap,Nature Climate Change,,,,10.1038/s41558-024-01984-6,William F. LambThomas GasserRosa M. Roman-CuestaGiacomo GrassiMatthew J. GiddenCarter M. PowisOliver GedenGregory NemetYoga PratamaKeywan RiahiStephen M. SmithJan SteinhauserNaomi E. VaughanHarry B. SmithJan C. Minx,2024,https://link.springer.com/article/10.1038/s41558-024-01984-6,Article
Spatial and temporal characteristics of vegetation carbon sequestration in Beijing and regional division strategies,"Environment, Development and Sustainability",,,,10.1007/s10668-025-06368-0,Yifei MaYi FengJinkai KeCaihong Zhang,2025,https://link.springer.com/article/10.1007/s10668-025-06368-0,Article
Study on the Design Method of Urban Renewal Based on Carbon Emissions and Carbon Sinks Calculation: A Case Study of Environmental Improvement Project of Suzhou Industrial Investment Science and Technology Innovation Park,Towards a Carbon Neutral Future,,,,10.1007/978-981-99-7965-3_27,L. ZhangY. Q. CaiS. D. SongL. L. Sun,2024,https://link.springer.com/chapter/10.1007/978-981-99-7965-3_27,Conference paper
"Evaluation of aboveground biomass, carbon, and nutrient allocation in <i>Pinus sylvestris</i> stands following deep soil ploughing",Journal of Forestry Research,,,,10.1007/s11676-025-01874-3,Iveta Varnagirytė-KabašinskienėGediminas Survila,2025,https://link.springer.com/article/10.1007/s11676-025-01874-3,Article
Impact of China’s digital economy on carbon emissions from the perspective of scale and efficiency,"Environment, Development and Sustainability",,,,10.1007/s10668-024-05418-3,Jun ZhangHuijia LiuJiangquan WangXin Yi,2024,https://link.springer.com/article/10.1007/s10668-024-05418-3,Article
Modelling the spatiotemporal dynamics of cropland soil organic carbon by integrating process-based models differing in structures with machine learning,Journal of Soils and Sediments,,,,10.1007/s11368-023-03516-9,Xiu ZhangEnze XieJian ChenYuxuan PengGuojing YanYongcun Zhao,2023,https://link.springer.com/article/10.1007/s11368-023-03516-9,Article
The impact of peer effect of industrial robot application on enterprise carbon emission reduction,Scientific Reports,,,,10.1038/s41598-024-62888-1,Jinhua GuoShuaiwen ChangMengnan Guo,2024,https://link.springer.com/article/10.1038/s41598-024-62888-1,Article
Effects of plant invasion and land use change on soil labile organic carbon in southern China’s coastal wetlands,Soil Ecology Letters,,,,10.1007/s42832-024-0275-x,Lihua WangWenjing LiuXueya ZhouShenglei FuPing YangChuan TongHong YangDongyao SunLinhai ZhangWanyi ZhuKam W. Tang,2025,https://link.springer.com/article/10.1007/s42832-024-0275-x,Article
Spatially explicit estimation of soil organic carbon stock of an estuarine mangrove wetland of eastern India using elemental analysis and very-fine resolution satellite data,Ecological Processes,,,,10.1186/s13717-022-00370-4,Debajit DattaMadhumita BairagiMansa DeyArgha Pratim PalJibananda Gayen,2022,https://link.springer.com/article/10.1186/s13717-022-00370-4,Article
Corporate financial performance: a study based on the Carbon Efficient Index (ICO2) of Brazil stock exchange,"Environment, Development and Sustainability",,,,10.1007/s10668-021-01617-4,Carlos Rogério Montenegro de LimaSamuel Borges BarbosaRuy de Castro Sobrosa NetoDaniel Goulart BazilJosé Baltazar Salgueirinho Osório de Andrade Guerra,2021,https://link.springer.com/article/10.1007/s10668-021-01617-4,Article
Global Events and the Stock Exchange Indices of Hong Kong and the Philippines: An Event Study,Economics and Finance Readings,,,,10.1007/978-981-97-3512-9_9,Michael V. Baylosis,2024,https://link.springer.com/chapter/10.1007/978-981-97-3512-9_9,Conference paper
The macroeconomic effects of carbon pricing at a subnational level: evidence from California’s cap and trade,Environmental Economics and Policy Studies,,,,10.1007/s10018-024-00429-w,Baioni Tomás,2024,https://link.springer.com/article/10.1007/s10018-024-00429-w,Article
"Determination of the Impacts of Mining Activities on Land Cover and Soil Organic Carbon: Altintepe Gold Mine Case, Turkey","Water, Air, & Soil Pollution",,,,10.1007/s11270-023-06274-z,Mehmet CETINOzge ISIK PEKKANGulsah BILGE OZTURKSaye Nihan CABUKMuzeyyen Anil SENYEL KURKCUOGLUAlper CABUK,2023,https://link.springer.com/article/10.1007/s11270-023-06274-z,Article
Percipience of Enhancive Carbon Sequestration in Ornamental Crops Through Silicon Fertilization and its Rhizosphere Interaction – A Review,Journal of Soil Science and Plant Nutrition,,,,10.1007/s42729-025-02623-5,Justin. M. AshmiVeerasamy DavamaniPeriyasamy DhevagiMurugan PriyadharshiniEttiyagounder ParameswariSubbaiyan MarimuthuMuthusamy Velmurugan,2025,https://link.springer.com/article/10.1007/s42729-025-02623-5,Article
Are environmental regulations really effective in curbing agricultural carbon emissions?,"Environment, Development and Sustainability",,,,10.1007/s10668-025-06160-0,Jindan LiuMengyao TaoQinyang YaoXingyue TianXitong LiLitai Chen,2025,https://link.springer.com/article/10.1007/s10668-025-06160-0,Article
Analysis of Carbon Metabolic Processes,Urban Metabolism,,,,10.1007/978-981-19-9123-3_9,Yan Zhang,2023,https://link.springer.com/chapter/10.1007/978-981-19-9123-3_9,Chapter
Drivers of carbon footprint variability in shrimp aquaculture: insights from aquamimicry shrimp farming,Aquaculture International,,,,10.1007/s10499-025-02040-6,Ratthanin SangsayanManoj Tukaram KambleKrishna Rugmini Salin,2025,https://link.springer.com/article/10.1007/s10499-025-02040-6,Article
Long-Term Dynamics of Carbon Emission in Artificial Soils under Urban Lawns in the Steppe Zone Conditions,Eurasian Soil Science,,,,10.1134/S1064229324603913,S. N. GorbovI. V. TerekhovO. S. BezuglovaS. S. TagiverdievP. N. SkripnikovG. N. NosovV. I. Vasenev,2025,https://link.springer.com/article/10.1134/S1064229324603913,Article
"Optimizing EOQ model for expiring items with stock, selling cost and lifetime dependent demand under inflation",OPSEARCH,,,,10.1007/s12597-022-00616-x,Chaman SinghGurudatt Rao Ambedkar,2023,https://link.springer.com/article/10.1007/s12597-022-00616-x,Article
Greening concept in inventory system for deteriorating items with preservation investment and price and stock dependent demand via marine predators algorithm,Scientific Reports,,,,10.1038/s41598-025-13565-4,Hachen AliGobinda Chandra PandaAdel Fahad AlrasheediAli Akbar ShaikhJeonghwan Gwak,2025,https://link.springer.com/article/10.1038/s41598-025-13565-4,Article
Hysteretic Response of the Global Carbon Cycle to Anthropogenic CO<sub>2</sub> Emissions into the Atmosphere,"Izvestiya, Atmospheric and Oceanic Physics",,,,10.1134/S0001433824700282,A. V. EliseevR. D. Gizatullin,2024,https://link.springer.com/article/10.1134/S0001433824700282,Article
Approaches for Capturing Soil Carbon for Sustained Food and Nutritional Security,Agricultural Diversification for Sustainable Food Production,,,,10.1007/978-981-97-7517-0_2,Roopa PatelSanjeev KumarAlok Kumar PandeyAbha YadavVenkatesh Padimi,2024,https://link.springer.com/chapter/10.1007/978-981-97-7517-0_2,Chapter
Beyond Green Preferences: Demand-side and Supply-side Drivers in the Low-Carbon Transition,Environmental and Resource Economics,,,,10.1007/s10640-025-00965-3,Massimiliano Carlo Pietro RizzatiEmanuele CiolaEnrico TurcoDavide BazzanaSergio Vergalli,2025,https://link.springer.com/article/10.1007/s10640-025-00965-3,Article
Woody vegetation on tropical inselbergs: floristic-structural characterization and aboveground carbon storage,Journal of Mountain Science,,,,10.1007/s11629-024-8961-9,Dayvid Rodrigues CoutoTalitha Mayumi FranciscoLuiza F. A. De PaulaRanieri Ribeiro PaulaMarcelo Trindade Nascimento,2025,https://link.springer.com/article/10.1007/s11629-024-8961-9,Article
Urban land use optimization prediction considering carbon neutral development goals: a case study of Taihu Bay Core area in China,Carbon Balance and Management,,,,10.1186/s13021-024-00285-x,Mingfang TangYuejing RongLifu ZhengYue LuoKai LiXin Fan,2024,https://link.springer.com/article/10.1186/s13021-024-00285-x,Article
Energy Climate Security and Energy Supply Systems of the Building Stock,Proceedings of EcoComfort 2022,,,,10.1007/978-3-031-14141-6_8,Nataliia FialkoMykola Tymchenko,2023,https://link.springer.com/chapter/10.1007/978-3-031-14141-6_8,Conference paper
Geopolymerization threatens the persistence of organic carbon associated with iron in anoxic environments,Nature Communications,,,,10.1038/s41467-025-62016-1,Cheng ZhaoYingxun DuHongwei WangWenjie ZhouFan XunShun LiuBiao LiXiancai LuQinglong L. WuKe-Qing XiaoPeng Xing,2025,https://link.springer.com/article/10.1038/s41467-025-62016-1,Article
