Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Leveraging Big Data in Intelligent Tutoring Systems: Enhancing Personalized Learning Experiences,International Conference on Advanced Intelligent Systems for Sustainable Development (AI2SD 2024),,,,10.1007/978-3-031-91334-1_22,Atmane El HadbiMohammed Hatim RzikiYassine JamilRita BelkadiHamid BourrayMoulay Driss El Ouadghiri,2025,https://link.springer.com/chapter/10.1007/978-3-031-91334-1_22,Conference paper
Big data analysis on medical field for drug recommendation using apriori algorithm and deep learning,Multimedia Tools and Applications,,,,10.1007/s11042-024-18832-6,Sarbani DasguptaBanani Saha,2024,https://link.springer.com/article/10.1007/s11042-024-18832-6,Article
Big Data and Geography,The Encyclopedia of Human Geography,,,,10.1007/978-3-031-25900-5_292-2,Daniela FerreiraMário Vale,2025,https://link.springer.com/rwe/10.1007/978-3-031-25900-5_292-2,Living reference work entry
A Novel Model Based on Big Data Environment for Text Content Security Recognition,Journal of Signal Processing Systems,,,,10.1007/s11265-023-01860-0,Peng SuHui ZhaoYing Wang,2024,https://link.springer.com/article/10.1007/s11265-023-01860-0,Article
Heart Attack Prediction Using Big Data Analytics,Computational Intelligence in Data Science,,,,10.1007/978-3-031-69986-3_22,A. AkalyaV. Swedha,2024,https://link.springer.com/chapter/10.1007/978-3-031-69986-3_22,Conference paper
A big data analysis of fever threshold and vital sign characteristics using tympanic temperature in hospitalized patients,Scientific Reports,,,,10.1038/s41598-024-79080-0,Hye Min HanSoo Jeong ChoiEuyhyun ParkJiwon ChangHak Hyun JungGi Jung Im,2024,https://link.springer.com/article/10.1038/s41598-024-79080-0,Article
Big Data Analytics for Smart Urban Systems,Urban Sustainability,,,,10.1007/978-981-99-5543-5,Saeid Pourroostaei ArdakaniAli Cheshmehzangi,2023,https://link.springer.com/book/10.1007/978-981-99-5543-5,Book
Special issue SMA: big data and alternative data sources for small area estimation,Statistical Methods & Applications,,,,10.1007/s10260-024-00765-x,Monica PratesiRoberta SicilianoPartha Lahiri,2024,https://link.springer.com/article/10.1007/s10260-024-00765-x,Article
Real-time data fusion for intrusion detection in industrial control systems based on cloud computing and big data techniques,Cluster Computing,,,,10.1007/s10586-023-04087-7,Ahlem AbidFarah JemiliOuajdi Korbaa,2023,https://link.springer.com/article/10.1007/s10586-023-04087-7,Article
"Big Data, ESG Scores, and Firms Technical Efficiency","Harnessing AI, Machine Learning, and IoT for Intelligent Business",,,,10.1007/978-3-031-66218-8_11,Hartanto GunawanMohamad Ikhsan Modjo,2024,https://link.springer.com/chapter/10.1007/978-3-031-66218-8_11,Chapter
A fuel consumption-based method for developing local-specific CO<sub>2</sub> emission rate database using open-source big data,Journal of Big Data,,,,10.1186/s40537-024-00932-7,Linheng LiCan WangJing GanDapeng Zhang,2024,https://link.springer.com/article/10.1186/s40537-024-00932-7,Article
The Effect of Big Data Capability on Organizational Innovation: a Resource Orchestration Perspective,Journal of the Knowledge Economy,,,,10.1007/s13132-023-01208-w,Weihong XieQian ZhangYuyao LinZhong WangZhongshun Li,2023,https://link.springer.com/article/10.1007/s13132-023-01208-w,Article
A Study on Big Data Initiatives Used in the Financial Sector,Computational Intelligence in Machine Learning,,,,10.1007/978-981-96-4391-2_18,M. ChandrakalaJ. Easubatham Armstrong AnandAnde Hari Hara Nath ReddyCh. Raja Kamal,2025,https://link.springer.com/chapter/10.1007/978-981-96-4391-2_18,Conference paper
Forensic Accounting and Big Data a Literature Paper,Artificial Intelligence-Augmented Digital Twins,,,,10.1007/978-3-031-43490-7_23,Dana KayedAbdalmuttaleb Al-Sartawi,2024,https://link.springer.com/chapter/10.1007/978-3-031-43490-7_23,Chapter
Sports Big Data-Driven Athlete Selection and Training Model,New Paradigm in Digital Classroom and Smart Learning,,,,10.1007/978-3-031-98607-9_27,Xiaodong LiYanghua Liu,2025,https://link.springer.com/chapter/10.1007/978-3-031-98607-9_27,Conference paper
The Role of AI and Big Data for Economic Diversification,The Paradigm Shift from a Linear Economy to a Smart Circular Economy,,,,10.1007/978-3-031-87550-2_98,Ismail MseerMohammad Omar Sabri,2025,https://link.springer.com/chapter/10.1007/978-3-031-87550-2_98,Chapter
Expert Consensus on Big Data Collection of Skin and Appendage Disease Phenotypes in Chinese,Phenomics,,,,10.1007/s43657-023-00142-w,Shuang ZhaoZhongling LuoYing WangXinghua GaoJuan TaoYong CuiAijun ChenDaxing CaiYan DingHeng GuJianying GuChao JiXiaojing KangQianjin LuChengzhi LvMin LiWei LiWei LiuXia LiYuzhen LiXiaoyong ManJianjun QiaoLiangdan SunYuling ShiWenyu WuJianxin XiaRong XiaoBin YangYehong KuangZeyu ChenJingyue FangJian KangMinghui YangMi ZhangJuan SuXuejun ZhangXiang Chen,2024,https://link.springer.com/article/10.1007/s43657-023-00142-w,Article
Intrusion detection based on ensemble learning for big data classification,Cluster Computing,,,,10.1007/s10586-023-04168-7,Farah JemiliRahma MeddebOuajdi Korbaa,2023,https://link.springer.com/article/10.1007/s10586-023-04168-7,Article
RETRACTED ARTICLE: Improved RFID mutual authentication protocol against exhaustive attack in the context of big data,EURASIP Journal on Information Security,,,,10.1186/s13635-024-00151-w,Kongze Li,2024,https://link.springer.com/article/10.1186/s13635-024-00151-w,Article
Distributed quantile regression for longitudinal big data,Computational Statistics,,,,10.1007/s00180-022-01318-0,Ye FanNan LinLiqun Yu,2023,https://link.springer.com/article/10.1007/s00180-022-01318-0,Article
Data analytics for crop management: a big data view,Journal of Big Data,,,,10.1186/s40537-022-00668-2,Nabila CherguiMohand Tahar Kechadi,2022,https://link.springer.com/article/10.1186/s40537-022-00668-2,Article
Research on performance evaluation of intelligent manufacturing enterprises supported by machine learning and big data technology,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-023-12864-2,Bangjin Zhang,2023,https://link.springer.com/article/10.1007/s00170-023-12864-2,Article
Big Data Analysis in Computational Biology and Bioinformatics,Reverse Engineering of Regulatory Networks,,,,10.1007/978-1-0716-3461-5_11,Prakash KumarRanjit Kumar PaulHimadri Shekhar RoyMd. YeasinAjitAmrit Kumar Paul,2024,https://link.springer.com/chapter/10.1007/978-1-0716-3461-5_11,Protocol
Research on Data Hierarchical Architecture Based on Big Data of Cigarette Production,Advanced Manufacturing and Automation XIV,,,,10.1007/978-981-96-2625-0_59,Chiyuan ZhangBin YaoRuibo XieYihong DuanHongchun ZhangQian Chen,2025,https://link.springer.com/chapter/10.1007/978-981-96-2625-0_59,Conference paper
Enhancing Economic Resilience Through Multi-source Information Fusion in Financial Inclusion: A Big Data Analysis Approach,Journal of the Knowledge Economy,,,,10.1007/s13132-024-02085-7,Tzung-Feng HuFu-Sheng Tsai,2024,https://link.springer.com/article/10.1007/s13132-024-02085-7,Article
Big Data Analytics and Higher Education in India: A Literature Study,Computational Intelligence in Machine Learning,,,,10.1007/978-981-96-4391-2_20,M. BijuJ. Raghavendra BabuPon. Shanmugha PriyaGnana Sugirtham,2025,https://link.springer.com/chapter/10.1007/978-981-96-4391-2_20,Conference paper
Where and how to house big data on small fragments,Nature Communications,,,,10.1038/s41467-025-59233-z,Daniel A. ErlansonStephen K. BurleyDaren FearonJames S. FraserDale KreitlerMaria Cristina NonatoNaoki SakaiJan WollenhauptManfred S. Weiss,2025,https://link.springer.com/article/10.1038/s41467-025-59233-z,Article
Precision public health in the era of genomics and big data,Nature Medicine,,,,10.1038/s41591-024-03098-0,Megan C. RobertsKathryn E. HoltGuilherme Del FiolAndrea A. BaccarelliCaitlin G. Allen,2024,https://link.springer.com/article/10.1038/s41591-024-03098-0,Article
Enhancing Circular Supply Chain Management (CSCM) in Manufacturing SMEs: An Integrated CODAS-ISM-MICMAC Approach to Big Data Analytics Capability,Process Integration and Optimization for Sustainability,,,,10.1007/s41660-025-00482-2,Rangga PrimadasaNoor Nailie AzzatElisa KusriniAgus MansurIlyas Masudin,2025,https://link.springer.com/article/10.1007/s41660-025-00482-2,Article
A review on big data based on deep neural network approaches,Artificial Intelligence Review,,,,10.1007/s10462-023-10512-5,M. RithaniR. Prasanna KumarSrinath Doss,2023,https://link.springer.com/article/10.1007/s10462-023-10512-5,Article
Big Data Analytics in Banks Financial Risk Management: Theory and Applications,Big Data in Finance: Transforming the Financial Landscape,,,,10.1007/978-3-031-80656-8_37,T. S. Raaja JustinKanniga PrashanthN. Sunder RajanM. KrishnamoorthiP. VenkateshM. Biju,2025,https://link.springer.com/chapter/10.1007/978-3-031-80656-8_37,Chapter
Enhancing big data analytics deployment: uncovering stakeholder dynamics and balancing salience in project roles,Software Quality Journal,,,,10.1007/s11219-024-09665-5,Maria Hoffmann JensenMaja Due Kadenic,2024,https://link.springer.com/article/10.1007/s11219-024-09665-5,Article
Pioneering Data Science for Big Data in South Africa: Challenges and Opportunities in Educational Sector,New Technology in Education and Training,,,,10.1007/978-981-96-8931-6_35,Lizzy OfusoriMaria Lauda Joel Goyayi,2025,https://link.springer.com/chapter/10.1007/978-981-96-8931-6_35,Conference paper
Handling Missing Data in Real-Time Big Data Using the Linear-Blend Approach,Artificial Intelligence and Sustainable Computing,,,,10.1007/978-981-96-3337-1_5,Dhruv ModiDevesh Kumar LalHemlata AryaGagandeep Kaur,2025,https://link.springer.com/chapter/10.1007/978-981-96-3337-1_5,Conference paper
Whole genome sequencing for inherited retinal diseases in the Korean National Project of Bio Big Data,Graefe's Archive for Clinical and Experimental Ophthalmology,,,,10.1007/s00417-023-06309-5,Richul OhSe Joon WooKwangsic Joo,2023,https://link.springer.com/article/10.1007/s00417-023-06309-5,Article
Big Data and AI,Digitalization and Competition Policy in Japan,,,,10.1007/978-981-99-5310-3_3,Shuya HayashiKoki Arai,2024,https://link.springer.com/chapter/10.1007/978-981-99-5310-3_3,Chapter
Big health data for elderly employees job performance of SOEs: visionary and enticing challenges,Multimedia Tools and Applications,,,,10.1007/s11042-023-15355-4,Qian Zhang,2023,https://link.springer.com/article/10.1007/s11042-023-15355-4,Article
Enhancing Student Outcomes Through Educational Big Data and Data Mining: A Systematic Literature Review,Industrial and Logistics Systems Design and Efficient Operation,,,,10.1007/978-3-031-87309-6_17,Fatima-ezzahra AfifFatima BouyahiaLeila Rafouk,2025,https://link.springer.com/chapter/10.1007/978-3-031-87309-6_17,Conference paper
Big Data and Artificial Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-031-49601-1,Vikram GoyalNaveen KumarSourav S. BhowmickPawan GoyalNavneet GoyalDhruv Kumar,2023,https://link.springer.com/book/10.1007/978-3-031-49601-1,Conference proceedings
Big data analytics management capability and firm performance: the mediating role of data-driven culture,Review of Managerial Science,,,,10.1007/s11846-022-00596-8,Tugba KarabogaCemal ZehirEkrem TatogluH. Aykut KarabogaAbderaouf Bouguerra,2022,https://link.springer.com/article/10.1007/s11846-022-00596-8,Article
Big Data and Management Control in Tourist Destinations,Digital Technologies and Applications,,,,10.1007/978-3-031-68660-3_9,Kacem SalmiAziz Hmioui,2024,https://link.springer.com/chapter/10.1007/978-3-031-68660-3_9,Conference paper
A Model of Big Data Analytics Applied to Teacher Evaluation Based on Enhanced Data Quality,Big Data – BigData 2024,,,,10.1007/978-3-031-77088-3_9,Shenshen FanLiangbin Cheng,2025,https://link.springer.com/chapter/10.1007/978-3-031-77088-3_9,Conference paper
Data-Driven Innovation: Leveraging Big Data for Business Growth—A Bibliometric Review and Meta-Analysis,Impacting Society Positively Through Technology in Accounting and Business Processes,,,,10.1007/978-3-031-84885-8_65,Ephias MunangiAthenia Bongani Sibindi,2025,https://link.springer.com/chapter/10.1007/978-3-031-84885-8_65,Conference paper
Optimized evaluation of the quality of sensor video internet of things (VIOT) by the integration of big data and artificial intelligence,Discover Computing,,,,10.1007/s10791-024-09482-1,Zhiqiang WenFei WangNan Yang,2024,https://link.springer.com/article/10.1007/s10791-024-09482-1,Article
Examining the impact of urban environment on healthy vitality of outdoor running based on street view imagery and urban big data,Journal of Geographical Sciences,,,,10.1007/s11442-025-2338-z,Xinyue GuLei ZhuXintao Liu,2025,https://link.springer.com/article/10.1007/s11442-025-2338-z,Article
Energy and Cache Aware Routing for Socially Aware Networking in the Big Data Environment,Journal of Signal Processing Systems,,,,10.1007/s11265-024-01914-x,Min DengSonghao JiangFang XuChunmeng YangNa YangYuanlin LyuZenggang XiongManzoor Ahmed,2024,https://link.springer.com/article/10.1007/s11265-024-01914-x,Article
Performance of the K-means and fuzzy C-means algorithms in big data analytics,International Journal of Information Technology,,,,10.1007/s41870-023-01436-y,Zainab SalmanAlauddin  Alomary,2023,https://link.springer.com/article/10.1007/s41870-023-01436-y,Article
Tool Augmented LLMs for&#xa0;Big Data Analysis,Networked Systems,,,,10.1007/978-3-031-67321-4_7,Mohammed Ali EssabriJamal RebiiMohammed Erradi,2024,https://link.springer.com/chapter/10.1007/978-3-031-67321-4_7,Conference paper
Big data in human behavior research: a contextual turn,Journal of Big Data,,,,10.1186/s40537-025-01162-1,Jun LiuXianwen KuangSimon Schweighofer,2025,https://link.springer.com/article/10.1186/s40537-025-01162-1,Article
Big Data Analytics for Cybersecurity in IoE Networks,Cybersecurity Vigilance and Security Engineering of Internet of Everything,,,,10.1007/978-3-031-45162-1_10,Faisal RehmanHanan SharifMuhammad AnwarNaveed Riaz,2024,https://link.springer.com/chapter/10.1007/978-3-031-45162-1_10,Chapter
A multi-objective model for the assessment of potential environmental risk using big data covering air quality,Annals of Operations Research,,,,10.1007/s10479-024-05954-1,Yinghao PanZhixiang ZhouJie Wu,2024,https://link.springer.com/article/10.1007/s10479-024-05954-1,Article
Distributed compression and decompression for big image data: JPEG and CCITT Group-3,Multimedia Tools and Applications,,,,10.1007/s11042-023-17266-w,Hillol BarmanNetalkar Rohan KishorSatya Sai Karthik KothuriMounika KukudalaU. S. N. Raju,2023,https://link.springer.com/article/10.1007/s11042-023-17266-w,Article
Improving entrepreneurial skills and professional association of college students using big data analysis and IoT,Soft Computing,,,,10.1007/s00500-023-09078-9,Xiao MaHongli Pan,2023,https://link.springer.com/article/10.1007/s00500-023-09078-9,Article
Beyond Traditions: The Potential of Big Data in Assessing Interest in Medicinal Plants on the Internet,Economic Botany,,,,10.1007/s12231-024-09626-w,Valdir Moura Brito-JúniorUlysses Paulino Albuquerque,2025,https://link.springer.com/article/10.1007/s12231-024-09626-w,Article
Big Data Analytic Platforms,Remote Sensing Big Data,,,,10.1007/978-3-031-33932-5_10,Liping DiEugene Yu,2023,https://link.springer.com/chapter/10.1007/978-3-031-33932-5_10,Chapter
